Fold,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
binary_32_0.0001_50_fold_1,0.5056818181818182,0.011363636363636364,1.0,1.0,0.7070707070707071,0.8535353535353536,0.02247191011235955,0.8284023668639052,0.42543713848813236,0.5056818181818182,0.0,0.9886363636363636,0.29292929292929293,0.0,0.011363636363636364
binary_32_0.0001_50_fold_2,0.4976190476190476,0.0,0.9952380952380953,0.0,0.7037037037037037,0.35185185185185186,0.0,0.824457593688363,0.4122287968441815,0.4976190476190476,1.0,1.0,0.2962962962962963,0.004761904761904762,0.0
binary_32_0.0001_50_fold_3,0.5073070607553366,0.05747126436781609,0.9571428571428572,0.35714285714285715,0.7102473498233216,0.5336951034830894,0.09900990099009901,0.8154158215010143,0.45721286124555666,0.5073070607553366,0.6428571428571429,0.9425287356321839,0.28975265017667845,0.04285714285714286,0.052083333333333336
